No,MatchName,Sport,Region,Date,Time,Game_Info,Relative_Path,Full_URL,Slug_Short,Team1_Mascot,Team2_Mascot,Team1_URL,Team2_URL,Team1_Thumb,Team2_Thumb
1348,"Middletown vs Saugerties",Girls Volleyball,"New York",9/4/2026,7:30 PM,"The Saugerties varsity volleyball team has a game @ Middletown (New York).","/ny/volleyball/match/middletown-vs-saugerties/9-4-2026/?c=ac0400e7-f26e-40b1-a6a4-e97f1a4e4709","https://www.maxpreps.com/ny/volleyball/match/middletown-vs-saugerties/9-4-2026/?c=ac0400e7-f26e-40b1-a6a4-e97f1a4e4709",9b6,"Middie Bears","Sawyers","https://www.maxpreps.com/ny/middletown/girls-volleyball/","https://www.maxpreps.com/ny/saugerties/girls-volleyball/","https://image.maxpreps.io/school-mascot/9/f/6/9f60d097-7170-4a0b-9f3b-09cc960a07f4.gif?version=634703381400000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg","https://image.maxpreps.io/school-mascot/6/4/1/64175773-d721-4976-9a67-241aef863ace.gif?version=634579060800000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg"
1349,"Franklin Academy Malone vs Massena Raiders",Girls Volleyball,"New York",9/4/2026,7:30 PM,"The Massena Raiders varsity volleyball team has a game @ Franklin Academy Malone (New York).","/ny/volleyball/match/franklin-academy-malone-vs-massena-raiders/9-4-2026/?c=2e6fd18c-dabc-4ada-a899-2a8be20c4a70","https://www.maxpreps.com/ny/volleyball/match/franklin-academy-malone-vs-massena-raiders/9-4-2026/?c=2e6fd18c-dabc-4ada-a899-2a8be20c4a70",1041,"Huskies","Red Raiders","https://www.maxpreps.com/ny/franklin-academy-malone/girls-volleyball/","https://www.maxpreps.com/ny/massena-raiders/girls-volleyball/","https://image.maxpreps.io/school-mascot/0/3/f/03fe8c83-890f-4be0-aca1-5ee174238370.gif?version=638739116252346710&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg","https://image.maxpreps.io/school-mascot/9/8/e/98e884e7-bd59-4d88-859d-0de589167028.gif?version=638740206967790690&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg"
1350,"Granbury Tx vs Hauppauge Ny",Girls Volleyball,"New York",9/4/2026,7:30 PM,"The Hauppauge Ny varsity volleyball team has a game @ Granbury Tx (New York).","/inter-state/volleyball/match/granbury-tx-vs-hauppauge-ny/9-4-2026/?c=6022ed1e-f226-416f-93b7-f10bd71d5fc0","https://www.maxpreps.com/inter-state/volleyball/match/granbury-tx-vs-hauppauge-ny/9-4-2026/?c=6022ed1e-f226-416f-93b7-f10bd71d5fc0",a9a,"Eagles","Pirates","https://www.maxpreps.com/ny/granbury-tx/girls-volleyball/","https://www.maxpreps.com/ny/hauppauge-ny/girls-volleyball/","https://image.maxpreps.io/school-mascot/2/7/e/27e0e7d3-bbd0-4cd0-89c2-821411cdc68e.gif?version=637709116800000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg","https://image.maxpreps.io/school-mascot/8/d/7/8d721187-adb0-40f9-92f9-5ad3ac888c91.gif?version=638973215537659980&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg"
1351,"Bay Shore vs Central Islip",Girls Volleyball,"New York",9/4/2026,7:30 PM,"The Central Islip varsity volleyball team has a game @ Bay Shore (New York).","/ny/volleyball/match/bay-shore-vs-central-islip/9-4-2026/?c=a7bc20a5-3a1e-435f-9b17-8627532c1d14","https://www.maxpreps.com/ny/volleyball/match/bay-shore-vs-central-islip/9-4-2026/?c=a7bc20a5-3a1e-435f-9b17-8627532c1d14",a04,"Marauders","Musketeers","https://www.maxpreps.com/ny/bay-shore/girls-volleyball/","https://www.maxpreps.com/ny/central-islip/girls-volleyball/","https://image.maxpreps.io/school-mascot/e/d/8/ed8d765b-b234-4ae7-a4ed-27fa69574f92.gif?version=636561872400000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg","https://image.maxpreps.io/school-mascot/c/e/7/ce746359-aa14-42c7-b777-659d5dffcece.gif?version=638737511213911910&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg"
1352,"Connetquot Bohemia vs Half Hollow Hills West Dix Hills",Girls Volleyball,"New York",9/4/2026,7:30 PM,"The Half Hollow Hills West Dix Hills varsity volleyball team has a game @ Connetquot Bohemia (New York).","/ny/volleyball/match/connetquot-bohemia-vs-half-hollow-hills-west-dix-hills/9-4-2026/?c=fad36669-b99d-468c-9c65-a45a2c283857","https://www.maxpreps.com/ny/volleyball/match/connetquot-bohemia-vs-half-hollow-hills-west-dix-hills/9-4-2026/?c=fad36669-b99d-468c-9c65-a45a2c283857",14e6,"Colts","T-Birds","https://www.maxpreps.com/ny/connetquot-bohemia/girls-volleyball/","https://www.maxpreps.com/ny/half-hollow-hills-west-dix-hills/girls-volleyball/","https://image.maxpreps.io/school-mascot/a/3/9/a392853e-c98f-4717-ab24-3eab21edfdf9.gif?version=635869751400000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg","https://image.maxpreps.io/school-mascot/f/e/b/feb369b3-f8de-4b98-9661-7f44299783cc.gif?version=638738204818695550&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg"
1353,"Sayville vs Westhampton Beach",Girls Volleyball,"New York",9/4/2026,7:30 PM,"The Westhampton Beach varsity volleyball team has a game @ Sayville (New York).","/ny/volleyball/match/sayville-vs-westhampton-beach/9-4-2026/?c=90e90a31-8559-4ec9-b222-91e18de8ee60","https://www.maxpreps.com/ny/volleyball/match/sayville-vs-westhampton-beach/9-4-2026/?c=90e90a31-8559-4ec9-b222-91e18de8ee60",b86,"Hurricanes","Golden Flashes","https://www.maxpreps.com/ny/sayville/girls-volleyball/","https://www.maxpreps.com/ny/westhampton-beach/girls-volleyball/","https://image.maxpreps.io/school-mascot/7/5/c/75c105f3-3a04-4022-8f27-6f4a4ded8427.gif?version=636617137200000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg","https://image.maxpreps.io/school-mascot/9/2/5/925624e4-dc21-4b14-94d4-8422664e221d.gif?version=636952276800000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg"
1354,"Center Moriches vs Port Jefferson",Girls Volleyball,"New York",9/4/2026,7:30 PM,"The Port Jefferson varsity volleyball team has a game @ Center Moriches (New York).","/ny/volleyball/match/center-moriches-vs-port-jefferson/9-4-2026/?c=6b109fb2-e39a-4ca9-913b-18973f690be4","https://www.maxpreps.com/ny/volleyball/match/center-moriches-vs-port-jefferson/9-4-2026/?c=6b109fb2-e39a-4ca9-913b-18973f690be4",cff,"Royals","Red Devils","https://www.maxpreps.com/ny/center-moriches/girls-volleyball/","https://www.maxpreps.com/ny/port-jefferson/girls-volleyball/","https://image.maxpreps.io/school-mascot/d/2/2/d222836e-6914-4e24-8153-87e774a1e14c.gif?version=638121433800000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg","https://image.maxpreps.io/school-mascot/1/3/b/13bbd2bf-b992-4f31-a0b5-2be2eb8b385f.gif?version=638351144400000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg"
1355,"Columbia Prep New York vs Friends Seminary New York",Girls Volleyball,"New York",9/4/2026,7:30 PM,"The Friends Seminary New York varsity volleyball team has a game @ Columbia Prep New York (New York).","/ny/volleyball/match/columbia-prep-new-york-vs-friends-seminary-new-york/9-4-2026/?c=2d46ba95-6b10-4bee-a48e-eb06082b3ec5","https://www.maxpreps.com/ny/volleyball/match/columbia-prep-new-york-vs-friends-seminary-new-york/9-4-2026/?c=2d46ba95-6b10-4bee-a48e-eb06082b3ec5",13c5,"Lions","Owls","https://www.maxpreps.com/ny/columbia-prep-new-york/girls-volleyball/","https://www.maxpreps.com/ny/friends-seminary-new-york/girls-volleyball/","https://image.maxpreps.io/school-mascot/e/1/b/e1b7130f-bbe7-4842-aa35-542451d1e7c8.gif?version=637102699800000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg","https://image.maxpreps.io/school-mascot/3/d/4/3d4f75c2-6a4c-4406-8c5b-8e11643d4d16.gif?version=638739115773953340&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg"
1356,"Hickory vs South Caldwell Hudson",Girls Volleyball,"North Carolina",9/4/2026,7:30 PM,"The South Caldwell Hudson varsity volleyball team has a game @ Hickory (North Carolina).","/nc/volleyball/match/hickory-vs-south-caldwell-hudson/9-4-2026/?c=2dc4fca5-c36c-4564-9a47-431137cc37e6","https://www.maxpreps.com/nc/volleyball/match/hickory-vs-south-caldwell-hudson/9-4-2026/?c=2dc4fca5-c36c-4564-9a47-431137cc37e6",ca2,"Spartans","Tornadoes","https://www.maxpreps.com/nc/hickory/girls-volleyball/","https://www.maxpreps.com/nc/south-caldwell-hudson/girls-volleyball/","https://image.maxpreps.io/school-mascot/5/1/0/51003bc8-8aa2-4163-97ff-0cc2e4ae61e6.gif?version=638384385000000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg","https://image.maxpreps.io/school-mascot/6/b/7/6b777ac6-2ef6-4e66-afbb-5bb885dde043.gif?version=638379345000000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg"
1357,"Brevard vs Hickory",Girls Volleyball,"North Carolina",9/4/2026,7:30 PM,"The Hickory varsity volleyball team has a game @ Brevard (North Carolina).","/nc/volleyball/match/brevard-vs-hickory/9-4-2026/?c=d0ddfed3-2df7-4fb4-9624-a63ab4522628","https://www.maxpreps.com/nc/volleyball/match/brevard-vs-hickory/9-4-2026/?c=d0ddfed3-2df7-4fb4-9624-a63ab4522628",722,"Blue Devils","Tornadoes","https://www.maxpreps.com/nc/brevard/girls-volleyball/","https://www.maxpreps.com/nc/hickory/girls-volleyball/","https://image.maxpreps.io/school-mascot/e/8/f/e8f603b5-f7e4-481e-b3b5-0cd201698716.gif?version=634490823000000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg","https://image.maxpreps.io/school-mascot/6/b/7/6b777ac6-2ef6-4e66-afbb-5bb885dde043.gif?version=638379345000000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg"
1358,"Andrews Tx vs Cherokee Nc",Girls Volleyball,"North Carolina",9/4/2026,7:30 PM,"The Cherokee Nc varsity volleyball team has a game @ Andrews Tx (North Carolina).","/inter-state/volleyball/match/andrews-tx-vs-cherokee-nc/9-4-2026/?c=80b4fb49-8069-4fdd-bdba-a542bbabc99b","https://www.maxpreps.com/inter-state/volleyball/match/andrews-tx-vs-cherokee-nc/9-4-2026/?c=80b4fb49-8069-4fdd-bdba-a542bbabc99b",994,"Braves","Mustangs","https://www.maxpreps.com/nc/andrews-tx/girls-volleyball/","https://www.maxpreps.com/nc/cherokee-nc/girls-volleyball/","https://image.maxpreps.io/school-mascot/9/9/9/999673c9-f09f-43f3-8634-6bb312823a0d.gif?version=636981261600000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg","https://image.maxpreps.io/school-mascot/5/c/b/5cba51b5-4ee4-433b-968f-74d2c2a2c1ac.gif?version=633667901400000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg"
1359,"Cherokee Nc vs Satellite Satellite Beach Fl",Girls Volleyball,"North Carolina",9/4/2026,7:30 PM,"The Satellite Satellite Beach Fl varsity volleyball team has a game @ Cherokee Nc (North Carolina).","/inter-state/volleyball/match/cherokee-nc-vs-satellite-satellite-beach-fl/9-4-2026/?c=b02234b4-8eab-4c61-a48d-6bad4cff63cc","https://www.maxpreps.com/inter-state/volleyball/match/cherokee-nc-vs-satellite-satellite-beach-fl/9-4-2026/?c=b02234b4-8eab-4c61-a48d-6bad4cff63cc",1061,"Scorpions","Braves","https://www.maxpreps.com/nc/cherokee-nc/girls-volleyball/","https://www.maxpreps.com/nc/satellite-satellite-beach-fl/girls-volleyball/","https://image.maxpreps.io/school-mascot/3/9/2/392f2640-4774-45cc-8c8e-dea1a66ecd19.gif?version=637725044400000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg","https://image.maxpreps.io/school-mascot/9/9/9/999673c9-f09f-43f3-8634-6bb312823a0d.gif?version=636981261600000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg"
1360,"Carolina Friends Durham vs Crossroads Christian Henderson",Girls Volleyball,"North Carolina",9/4/2026,7:30 PM,"The Crossroads Christian Henderson varsity volleyball team has a game @ Carolina Friends Durham (North Carolina).","/nc/volleyball/match/carolina-friends-durham-vs-crossroads-christian-henderson/9-4-2026/?c=d2a8bf49-20b3-40a2-b6a2-d0b1bc4b06ea","https://www.maxpreps.com/nc/volleyball/match/carolina-friends-durham-vs-crossroads-christian-henderson/9-4-2026/?c=d2a8bf49-20b3-40a2-b6a2-d0b1bc4b06ea",167a,"Colts","Quakers","https://www.maxpreps.com/nc/carolina-friends-durham/girls-volleyball/","https://www.maxpreps.com/nc/crossroads-christian-henderson/girls-volleyball/","https://image.maxpreps.io/school-mascot/c/7/9/c790341c-d4f2-4c03-ad59-0863f7c3c006.gif?version=637387674600000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg","https://image.maxpreps.io/school-mascot/8/6/b/86bcdf21-6456-4c50-9568-575411e5ca68.gif?version=638936120466278360&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg"
1361,"Brookside Christian Academy Dunn vs Spirit Of Life Christian Academy Clinton",Girls Volleyball,"North Carolina",9/4/2026,7:30 PM,"The Spirit Of Life Christian Academy Clinton varsity volleyball team has a game @ Brookside Christian Academy Dunn (North Carolina).","/nc/volleyball/match/brookside-christian-academy-dunn-vs-spirit-of-life-christian-academy-clinton/9-4-2026/?c=dd81d7fe-8605-4003-b05b-8ff2803e5f06","https://www.maxpreps.com/nc/volleyball/match/brookside-christian-academy-dunn-vs-spirit-of-life-christian-academy-clinton/9-4-2026/?c=dd81d7fe-8605-4003-b05b-8ff2803e5f06",1d5b,"Ravens","Eagles","https://www.maxpreps.com/nc/brookside-christian-academy-dunn/girls-volleyball/","https://www.maxpreps.com/nc/spirit-of-life-christian-academy-clinton/girls-volleyball/","https://image.maxpreps.io/school-mascot/3/5/2/352f34f2-0570-48ad-aed3-0483b89c4c40.gif?version=639191780601312870&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg","https://image.maxpreps.io/school-mascot/3/5/2/352f34f2-0570-48ad-aed3-0483b89c4c40.gif?version=639191780601312870&amp;width=32&amp;height=32&amp;auto=webp&amp;format=pjpg"
1362,"Bradford Academy Mebane vs Community Baptist Reidsville",Girls Volleyball,"North Carolina",9/4/2026,7:30 PM,"The Community Baptist Reidsville varsity volleyball team has a game @ Bradford Academy Mebane (North Carolina).","/nc/volleyball/match/bradford-academy-mebane-vs-community-baptist-reidsville/9-4-2026/?c=793c4ff2-ef3a-4dfc-afe3-0fcf2458546b","https://www.maxpreps.com/nc/volleyball/match/bradford-academy-mebane-vs-community-baptist-reidsville/9-4-2026/?c=793c4ff2-ef3a-4dfc-afe3-0fcf2458546b",1586,"Conquerors","Archers","https://www.maxpreps.com/nc/bradford-academy-mebane/girls-volleyball/","https://www.maxpreps.com/nc/community-baptist-reidsville/girls-volleyball/","https://image.maxpreps.io/school-mascot/1/7/5/175e441e-5376-48e1-aeae-d749d478587b.gif?version=636452131800000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg","https://image.maxpreps.io/school-mascot/b/3/c/b3c39337-9f3b-4a03-92c2-25a5915212d7.gif?version=636464247600000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg"
1363,"Brevard vs St Stephens Hickory",Girls Volleyball,"North Carolina",9/4/2026,7:30 PM,"The St Stephens Hickory varsity volleyball team has a game @ Brevard (North Carolina).","/nc/volleyball/match/brevard-vs-st-stephens-hickory/9-4-2026/?c=0235b422-4840-47b2-a52b-e89cae79d325","https://www.maxpreps.com/nc/volleyball/match/brevard-vs-st-stephens-hickory/9-4-2026/?c=0235b422-4840-47b2-a52b-e89cae79d325",bcd,"Blue Devils","Indians","https://www.maxpreps.com/nc/brevard/girls-volleyball/","https://www.maxpreps.com/nc/st-stephens-hickory/girls-volleyball/","https://image.maxpreps.io/school-mascot/e/8/f/e8f603b5-f7e4-481e-b3b5-0cd201698716.gif?version=634490823000000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg","https://image.maxpreps.io/school-mascot/c/e/3/ce38c43e-b1b4-4e4a-853a-1b1322b18e7d.gif?version=638579911737327160&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg"
1364,"Providence Classical Rock Hill Sc vs South Charlotte Indian Trail Nc",Girls Volleyball,"North Carolina",9/4/2026,7:30 PM,"The South Charlotte Indian Trail Nc varsity volleyball team has a game @ Providence Classical Rock Hill Sc (North Carolina).","/inter-state/volleyball/match/providence-classical-rock-hill-sc-vs-south-charlotte-indian-trail-nc/9-4-2026/?c=ba1dcb10-2f09-4373-8a73-62c136339254","https://www.maxpreps.com/inter-state/volleyball/match/providence-classical-rock-hill-sc-vs-south-charlotte-indian-trail-nc/9-4-2026/?c=ba1dcb10-2f09-4373-8a73-62c136339254",1a10,"Thunder","Paladins","https://www.maxpreps.com/nc/providence-classical-rock-hill-sc/girls-volleyball/","https://www.maxpreps.com/nc/south-charlotte-indian-trail-nc/girls-volleyball/","https://image.maxpreps.io/school-mascot/9/f/f/9ffc6a32-7b3b-42a2-b0bc-60c8b7712afb.gif?version=638625431826074060&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg","https://image.maxpreps.io/school-mascot/f/b/1/fb146eb5-68dd-44af-bc97-6aeedda158e3.gif?version=639035750468099500&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg"
1365,"Cape Fear Academy Wilmington vs Southeastern Christian Academy Shallotte",Girls Volleyball,"North Carolina",9/4/2026,7:30 PM,"The Southeastern Christian Academy Shallotte varsity volleyball team has a game @ Cape Fear Academy Wilmington (North Carolina).","/nc/volleyball/match/cape-fear-academy-wilmington-vs-southeastern-christian-academy-shallotte/9-4-2026/?c=ed68aa41-7745-4f0e-aa88-bdc4bfbd6835","https://www.maxpreps.com/nc/volleyball/match/cape-fear-academy-wilmington-vs-southeastern-christian-academy-shallotte/9-4-2026/?c=ed68aa41-7745-4f0e-aa88-bdc4bfbd6835",1c32,"Warriors","Hurricanes","https://www.maxpreps.com/nc/cape-fear-academy-wilmington/girls-volleyball/","https://www.maxpreps.com/nc/southeastern-christian-academy-shallotte/girls-volleyball/","https://image.maxpreps.io/school-mascot/c/6/3/c63ccf3f-e7f2-4907-954d-e4f97ba66b1c.gif?version=637976940000000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg","https://image.maxpreps.io/school-mascot/7/5/c/75c66c22-08a8-4075-831b-1f11f52ac7e6.gif?version=636708070800000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg"
1366,"Henderson Collegiate vs Warren County Warrenton",Girls Volleyball,"North Carolina",9/4/2026,7:30 PM,"The Warren County Warrenton varsity volleyball team has a game @ Henderson Collegiate (North Carolina).","/nc/volleyball/match/henderson-collegiate-vs-warren-county-warrenton/9-4-2026/?c=339135c3-da7b-4d98-bd90-acb7bb45a979","https://www.maxpreps.com/nc/volleyball/match/henderson-collegiate-vs-warren-county-warrenton/9-4-2026/?c=339135c3-da7b-4d98-bd90-acb7bb45a979",12ba,"Pride","Eagles","https://www.maxpreps.com/nc/henderson-collegiate/girls-volleyball/","https://www.maxpreps.com/nc/warren-county-warrenton/girls-volleyball/","https://image.maxpreps.io/school-mascot/5/a/9/5a9c7bab-7df7-4f11-ac4d-116eed208c83.gif?version=638599318569380690&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg","https://image.maxpreps.io/school-mascot/2/c/c/2ccab63f-d846-4810-a89e-f116a6dba4b0.gif?version=638882227245393600&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg"
1367,"Cramerton Christian Academy vs Gospel Light Christian Walkertown",Girls Volleyball,"North Carolina",9/4/2026,7:30 PM,"The Gospel Light Christian Walkertown varsity volleyball team has a game @ Cramerton Christian Academy (North Carolina).","/nc/volleyball/match/cramerton-christian-academy-vs-gospel-light-christian-walkertown/9-4-2026/?c=9ad92129-ffd1-4ca4-85b4-204f501eddb3","https://www.maxpreps.com/nc/volleyball/match/cramerton-christian-academy-vs-gospel-light-christian-walkertown/9-4-2026/?c=9ad92129-ffd1-4ca4-85b4-204f501eddb3",193d,"Crusaders","TBD","https://www.maxpreps.com/nc/cramerton-christian-academy/girls-volleyball/","https://www.maxpreps.com/nc/gospel-light-christian-walkertown/girls-volleyball/","https://image.maxpreps.io/school-mascot/e/b/7/eb7d8b1a-2580-4cab-a2cc-97391af2b629.gif?version=638131110600000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg","https://image.maxpreps.io/school-mascot/f/4/e/f4ef257a-4b00-4f30-a4a7-c8d5f58dd9f1.gif?version=637726392000000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg"
1368,"Bethel Assembly Christian Academy Windsor vs Victory Christian Elizabeth City",Girls Volleyball,"North Carolina",9/4/2026,7:30 PM,"The Victory Christian Elizabeth City varsity volleyball team has a game @ Bethel Assembly Christian Academy Windsor (North Carolina).","/nc/volleyball/match/bethel-assembly-christian-academy-windsor-vs-victory-christian-elizabeth-city/9-4-2026/?c=6a438af4-2e5d-45ef-8723-6e07f4a50e5b","https://www.maxpreps.com/nc/volleyball/match/bethel-assembly-christian-academy-windsor-vs-victory-christian-elizabeth-city/9-4-2026/?c=6a438af4-2e5d-45ef-8723-6e07f4a50e5b",1e37,"Eagles","Eagles","https://www.maxpreps.com/nc/bethel-assembly-christian-academy-windsor/girls-volleyball/","https://www.maxpreps.com/nc/victory-christian-elizabeth-city/girls-volleyball/","https://asset.maxpreps.io/includes/images/logos/maxpreps-logo-white-2025.png","https://asset.maxpreps.io/includes/react/play-on-logo.png"
1369,"Heritage Christian Hudson vs Victory Christian Academy Gastonia",Girls Volleyball,"North Carolina",9/4/2026,7:30 PM,"The Victory Christian Academy Gastonia varsity volleyball team has a game @ Heritage Christian Hudson (North Carolina).","/nc/volleyball/match/heritage-christian-hudson-vs-victory-christian-academy-gastonia/9-4-2026/?c=3a67ee24-71eb-437e-a48c-063c9a029307","https://www.maxpreps.com/nc/volleyball/match/heritage-christian-hudson-vs-victory-christian-academy-gastonia/9-4-2026/?c=3a67ee24-71eb-437e-a48c-063c9a029307",18c2,"Patriots","Eagles","https://www.maxpreps.com/nc/heritage-christian-hudson/girls-volleyball/","https://www.maxpreps.com/nc/victory-christian-academy-gastonia/girls-volleyball/","https://image.maxpreps.io/school-mascot/e/a/7/ea74a5a5-95f6-456d-9e03-e439f5fb6545.gif?version=638279644200000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg","https://image.maxpreps.io/school-mascot/d/e/9/de9248e8-754a-46cb-a833-ea994b43ce27.gif?version=636464922000000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg"
1370,"Mattamuskeet Swan Quarter vs Pungo Christian Academy Belhaven",Girls Volleyball,"North Carolina",9/4/2026,7:30 PM,"The Pungo Christian Academy Belhaven varsity volleyball team has a game @ Mattamuskeet Swan Quarter (North Carolina).","/nc/volleyball/match/mattamuskeet-swan-quarter-vs-pungo-christian-academy-belhaven/9-4-2026/?c=25d4c820-f7fc-485a-b9c0-7ee3da988061","https://www.maxpreps.com/nc/volleyball/match/mattamuskeet-swan-quarter-vs-pungo-christian-academy-belhaven/9-4-2026/?c=25d4c820-f7fc-485a-b9c0-7ee3da988061",17fd,"Raiders","Lakers","https://www.maxpreps.com/nc/mattamuskeet-swan-quarter/girls-volleyball/","https://www.maxpreps.com/nc/pungo-christian-academy-belhaven/girls-volleyball/","https://image.maxpreps.io/school-mascot/e/5/f/e5f6c7d6-5da0-4234-946e-ff5c98b8ff67.gif?version=636755475600000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg","https://image.maxpreps.io/school-mascot/a/b/f/abf5d3d5-7c6e-4018-bdb4-9d7e7c551b50.gif?version=638882218880650650&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg"
1371,"Christ The Cornerstone Academy Laurinburg vs Cornerstone Christian Academy Fayetteville",Girls Volleyball,"North Carolina",9/4/2026,7:30 PM,"The Cornerstone Christian Academy Fayetteville varsity volleyball team has a game @ Christ The Cornerstone Academy Laurinburg (North Carolina).","/nc/volleyball/match/christ-the-cornerstone-academy-laurinburg-vs-cornerstone-christian-academy-fayetteville/9-4-2026/?c=4833e8fa-6063-4f0d-9146-b9e0049aa042","https://www.maxpreps.com/nc/volleyball/match/christ-the-cornerstone-academy-laurinburg-vs-cornerstone-christian-academy-fayetteville/9-4-2026/?c=4833e8fa-6063-4f0d-9146-b9e0049aa042",2266,"Cougars","Defenders","https://www.maxpreps.com/nc/christ-the-cornerstone-academy-laurinburg/girls-volleyball/","https://www.maxpreps.com/nc/cornerstone-christian-academy-fayetteville/girls-volleyball/","https://image.maxpreps.io/school-mascot/1/3/f/13f99f5d-3460-4c0d-bcbc-e38a88f41e87.gif?version=638029721400000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg","https://image.maxpreps.io/school-mascot/0/c/c/0cc004e9-aba9-4024-90a3-6aac777f490d.gif?version=638324390400000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg"
1372,"New Manna Christian Marion vs Union Grove Christian Lexington",Girls Volleyball,"North Carolina",9/4/2026,7:30 PM,"The Union Grove Christian Lexington varsity volleyball team has a game @ New Manna Christian Marion (North Carolina).","/nc/volleyball/match/new-manna-christian-marion-vs-union-grove-christian-lexington/9-4-2026/?c=32253d97-88f3-4315-b122-4862e87a81c2","https://www.maxpreps.com/nc/volleyball/match/new-manna-christian-marion-vs-union-grove-christian-lexington/9-4-2026/?c=32253d97-88f3-4315-b122-4862e87a81c2",17da,"Patriots","Wind","https://www.maxpreps.com/nc/new-manna-christian-marion/girls-volleyball/","https://www.maxpreps.com/nc/union-grove-christian-lexington/girls-volleyball/","https://image.maxpreps.io/school-mascot/c/c/a/cca1a422-efa0-41f6-91fa-2c57964ededb.gif?version=635751593400000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg","https://image.maxpreps.io/school-mascot/0/5/c/05c9fd9c-be56-4d79-a2c4-f65931fbbb9c.gif?version=636158487000000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg"
1373,"Liberty Christian Academy Fayetteville Nc vs Mullins Marion Christian Sc",Girls Volleyball,"North Carolina",9/4/2026,7:30 PM,"The Mullins Marion Christian Sc varsity volleyball team has a game @ Liberty Christian Academy Fayetteville Nc (North Carolina).","/inter-state/volleyball/match/liberty-christian-academy-fayetteville-nc-vs-mullins-marion-christian-sc/9-4-2026/?c=971c3904-ba53-4f80-96ce-51c1716a3646","https://www.maxpreps.com/inter-state/volleyball/match/liberty-christian-academy-fayetteville-nc-vs-mullins-marion-christian-sc/9-4-2026/?c=971c3904-ba53-4f80-96ce-51c1716a3646",1c16,"Cavaliers","Knights","https://www.maxpreps.com/nc/liberty-christian-academy-fayetteville-nc/girls-volleyball/","https://www.maxpreps.com/nc/mullins-marion-christian-sc/girls-volleyball/","https://image.maxpreps.io/school-mascot/7/b/a/7bae381c-0d95-4adb-80cc-cc786a88d13e.gif?version=638271551400000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg","https://image.maxpreps.io/school-mascot/9/2/c/92c71787-9499-4242-b341-1b6971ba1d88.gif?version=633663919200000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg"
